Mg,Al,Ti,V,Mn,Fe,Cu,Zn,Y,Nb,La,Ce,Zr,Ta
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.635,0.000,0.000,0.000,0.000
0.000,0.000,2916.306,0.000,0.000,4102.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,851.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,11663.053,38756.932,0.000,1182.309,58462.864,0.000,0.000,0.000,430.506,0.000,0.000,0.000,208.709
0.000,0.000,763.661,0.000,0.000,888.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2010.492,0.000,0.000,2850.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2670.264,804.031,237896.573,371.249,6822.112,130451.162,0.000,0.000,0.000,1436.289,0.000,0.000,0.000,420.664
0.000,0.000,0.000,0.000,0.000,0.000,660.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,1543.181,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,64.086,0.000,0.000,450.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,122.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,8782.148,0.000,96.197,6916.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,105.390,3193.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,12509.347,0.000,359.678,14713.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1267.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,341.594,0.000,0.000,403.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,504.549,0.000,0.000,0.000,318.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2237.611,0.000,0.000,3059.100,0.000,0.000,0.000,14.836,0.000,0.000,0.000,0.000
0.000,220.460,959.066,0.000,0.000,1495.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,157.154,0.000,0.000,394.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7156.862,340.854,228220.086,675.733,20972.915,220126.685,0.000,0.000,0.000,1021.101,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,805.777,704.569,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,62.519,0.000,0.000,141.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3776.294,4404.825,43937.194,0.000,1167.252,52349.217,0.000,0.000,0.000,1142.231,0.000,0.000,0.000,0.000
0.000,1416.083,0.000,0.000,0.000,195.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1175.724,0.000,0.000,0.000,2039.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,143.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,7576.781,0.000,195.379,10185.469,0.000,0.000,0.000,71.372,0.000,0.000,0.000,0.000
0.000,0.000,1845.887,0.000,0.000,2562.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,597.410,0.000,0.000,0.000,107.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,104.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,133.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,248.778,0.000,0.000,0.000,0.000,74.166,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,99.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,85.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,272.543,0.000,0.000,720.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,89.278,0.000,0.000,206.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,21884.616,3812.928,0.000,69.532,14790.653,0.000,0.000,0.000,65.904,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,477.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,251.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,132.419,0.000,0.000,251.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,74.463,0.000,0.000,259.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,18995.922,1796.030,0.000,0.000,6235.867,0.000,0.000,0.000,101.112,0.000,0.000,0.000,0.000
1247.759,664.865,82842.033,0.000,5450.240,104182.661,0.000,0.000,0.000,900.155,0.000,0.000,0.000,0.000
0.000,0.000,409.661,0.000,0.000,679.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2119.932,0.000,0.000,0.000,14889.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,359.870,0.000,192532.531,0.000,616.363,0.000,170.731,0.000,0.000,0.000,0.000
0.000,486.653,1342.957,0.000,0.000,1953.116,0.000,0.000,0.000,88.621,0.000,0.000,0.000,72.849
3299.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,5238.016,3762.724,0.000,0.000,18314.354,0.000,0.000,0.000,20.401,0.000,0.000,0.000,0.000
0.000,359.876,13066.649,0.000,423.221,16413.225,0.000,0.000,0.000,54.516,0.000,0.000,0.000,118.908
0.000,0.000,501.033,0.000,0.000,1362.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3796.084,0.000,0.000,5330.425,0.000,0.000,0.000,26.883,0.000,0.000,0.000,0.000
0.000,0.000,7293.333,0.000,228.567,9080.566,0.000,0.000,0.000,34.990,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,386.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,16680.528,0.000,313.902,20549.108,0.000,0.000,0.000,424.137,0.000,0.000,0.000,196.313
0.000,882.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,6743.561,1556.962,0.000,180.502,28947.091,0.000,0.000,0.000,70.543,0.000,0.000,0.000,0.000
0.000,0.000,3403.442,0.000,0.000,3856.411,0.000,0.000,0.000,20.369,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1034.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4553.746,0.000,0.000,6415.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,288.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3393.788,0.000,74.338,4142.101,0.000,0.000,0.000,21.753,0.000,0.000,0.000,0.000
0.000,328.603,1105.538,0.000,0.000,3719.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,69.793,0.000,0.000,3887.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3354.039,0.000,168.155,4490.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2078.150,3294.843,0.000,114.596,4368.563,0.000,0.000,0.000,24.297,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1705.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,307.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,158.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,590.000,615.501,0.000,0.000,747.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,96.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5015.778,2404.789,189043.241,556.252,15615.657,189827.575,0.000,997.642,0.000,2086.017,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,480.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1014.118,0.000,0.000,2377.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,372.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1004.033,100394.892,273.029,2430.430,73708.084,0.000,440.955,0.000,2210.476,0.000,0.000,0.000,606.712
0.000,0.000,283.602,0.000,0.000,588.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,662.166,0.000,0.000,864.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1268.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,95.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,2383.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4515.094,0.000,110.324,2938.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,649.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,159.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1063.479,121.287,0.000,0.000,312.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,577.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1823.443,1240.815,307534.554,298.395,7846.893,165876.178,0.000,2102.413,0.000,2109.870,0.000,0.000,0.000,1689.666
0.000,0.000,0.000,0.000,0.000,0.000,838.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,41059.477,0.000,1108.561,41032.437,0.000,0.000,0.000,78.944,0.000,0.000,0.000,0.000
0.000,0.000,127.120,0.000,0.000,354.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,383.613,0.000,0.000,573.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,535.331
0.000,573.019,10999.346,0.000,125.201,8866.199,0.000,0.000,0.000,878.530,0.000,0.000,0.000,0.000
0.000,1574.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,7895.462,0.000,0.000,0.000,2208.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1475.345,0.000,0.000,0.000,613.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,179.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
873.483,258.269,7628.950,0.000,284.198,10483.389,0.000,0.000,0.000,61.171,0.000,0.000,0.000,0.000
516.368,247.256,76115.770,126.050,1619.116,58888.943,0.000,0.000,0.000,545.755,0.000,0.000,0.000,80.403
0.000,0.000,0.000,0.000,0.000,0.000,149.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4138.231,777.947,0.000,0.000,3347.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,103.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,14364.018,0.000,379.299,18548.426,0.000,0.000,0.000,128.886,0.000,0.000,0.000,93.203
0.000,488.919,298.744,0.000,0.000,1549.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,405.945,26112.008,0.000,677.077,28013.588,0.000,0.000,0.000,190.745,0.000,0.000,0.000,98.847
0.000,0.000,0.000,0.000,0.000,0.000,0.000,314.901,0.000,0.000,0.000,0.000,0.000,0.000
0.000,419.962,0.000,0.000,0.000,459.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,101.016,8552.343,0.000,0.000,0.000,16.898,0.000,0.000,0.000,0.000
0.000,0.000,6601.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,227.539,0.000,0.000,712.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,10690.670,0.000,0.000,0.000,1409.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2578.872,0.000,0.000,0.000,548.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,331.050,0.000,0.000,513.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
897.525,5486.965,85170.601,157.485,2336.779,68451.609,0.000,0.000,0.000,1369.902,48.433,0.000,0.000,180.888
0.000,0.000,0.000,0.000,0.000,0.000,209.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,67.508,0.000,0.000,209.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,108.038,0.000,0.000,1274.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3684.941,1375.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,2110.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,254.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,957.581,0.000,0.000,1659.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,1827.020,0.000,0.000,0.000,0.000,343.812,0.000,0.000,0.000,109.430
552.431,893.737,67428.461,0.000,0.000,61863.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2347.972,0.000,0.000,3004.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2953.179,0.000,0.000,4185.385,0.000,0.000,0.000,328.554,0.000,0.000,0.000,79.295
0.000,222.101,7632.931,0.000,222.095,9603.671,0.000,0.000,0.000,33.256,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,316.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,255.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,264.526,140.867,0.000,0.000,245.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,144.587,0.000,0.000,333.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,222.840,0.000,0.000,1257.973,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,225.355,1794.782,0.000,0.000,2790.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,392.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,656.423,0.000,0.000,1001.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,5739.646,0.000,88.847,6572.826,0.000,0.000,0.000,34.349,0.000,0.000,0.000,0.000
0.000,647.107,37536.366,0.000,843.510,34409.676,0.000,0.000,0.000,157.602,0.000,0.000,0.000,0.000
0.000,0.000,1320.955,0.000,0.000,2118.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,669.509,0.000,0.000,0.000,370.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1028.523,20750.346,0.000,412.795,28354.155,0.000,0.000,0.000,116.195,0.000,0.000,0.000,122.331
0.000,224.353,70.968,0.000,0.000,105.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4041.937,0.000,0.000,5562.728,0.000,0.000,0.000,18.362,0.000,0.000,0.000,0.000
0.000,666.756,0.000,0.000,0.000,302.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,19336.946,0.000,539.328,23204.042,0.000,0.000,0.000,158.529,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,158.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1122.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,379.762,0.000,0.000,496.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,565.135,0.000,0.000,0.000,301.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,767.962,0.000,0.000,0.000,3856.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,366.905,0.000,0.000,449.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,114.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,693.663,0.000,0.000,0.000,135.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,116.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,489.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,176.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,392.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,544.990,0.000,0.000,642.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,6898.042,0.000,223.850,9237.830,0.000,0.000,0.000,27.867,0.000,0.000,0.000,0.000
0.000,0.000,557.480,0.000,0.000,535.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,2782.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
844.456,661.875,113161.790,201.057,2916.271,81773.210,256.018,0.000,0.000,839.323,0.000,0.000,0.000,179.779
0.000,0.000,0.000,0.000,0.000,0.000,0.000,672.029,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,252.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,301.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,165.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1640.649,0.000,0.000,2526.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,327.069,0.000,0.000,180.914,0.000,0.000,0.000,43.292,0.000,0.000,0.000,0.000
3625.728,1607.002,373260.524,430.487,12066.875,169629.841,0.000,0.000,0.000,2386.067,0.000,0.000,0.000,282.481
0.000,0.000,0.000,0.000,0.000,0.000,943.020,1906.920,0.000,0.000,0.000,0.000,0.000,0.000
0.000,8705.053,3602.463,0.000,0.000,10389.928,0.000,0.000,0.000,181.642,15.997,24.544,0.000,0.000
0.000,835.332,0.000,0.000,0.000,240.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1142.413,0.000,0.000,1418.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,7954.885,0.000,212.138,10233.656,0.000,0.000,0.000,32.339,0.000,0.000,0.000,0.000
0.000,27864.399,269.505,0.000,0.000,743.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,316.713,74747.721,0.000,2329.493,63807.391,201.413,520.091,0.000,325.193,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,168.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,221.225,9597.486,0.000,206.187,13125.389,0.000,0.000,0.000,55.001,13.117,0.000,0.000,0.000
0.000,0.000,1431.515,0.000,0.000,2015.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,15044.499,0.000,329.479,18327.339,0.000,0.000,0.000,42.954,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,542.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,615.445,96.421,0.000,0.000,414.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,152.027,0.000,0.000,231.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,785.397,1514.337,0.000,70.003,9862.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,408.713,16690.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,14620.445,0.000,0.000,0.000,0.000,0.000,0.000,77.754,0.000,0.000,0.000,0.000
0.000,0.000,2493.693,0.000,0.000,3208.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,149.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1665.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1243.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,451.871,0.000,0.000,990.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
860.880,286.627,69531.405,104.861,4005.785,84840.156,0.000,0.000,0.000,561.627,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,454.766,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,1659.601,4339.234,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,426.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,325.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,133.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,3561.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,464.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2290.927,1401.130,0.000,0.000,1517.294,0.000,0.000,0.000,29.040,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,119.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4837.695,0.000,71.984,6780.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,265.226,2493.766,0.000,0.000,2702.408,0.000,0.000,0.000,39.993,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,112.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3387.364,354.208,145837.431,327.179,9343.779,152485.993,0.000,513.257,0.000,1468.605,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,467.707,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3745.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,301.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,240.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,5929.246,0.000,0.000,6229.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,113.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,240.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,17380.262,0.000,195.047,22303.054,0.000,0.000,0.000,47.689,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,88.845,0.000,0.000,0.000,0.000,20.017,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,98.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,80.067,0.000,0.000,2024.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2041.470,0.000,0.000,0.000,184.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,349.404,0.000,0.000,396.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,303.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
494.090,1820.081,89302.370,164.601,3131.378,69667.319,445.268,344.038,0.000,436.605,0.000,0.000,0.000,0.000
0.000,0.000,7422.533,0.000,115.586,8734.714,0.000,0.000,0.000,44.167,0.000,0.000,0.000,0.000
0.000,0.000,2859.252,0.000,0.000,3161.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1117.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4774.889,72.039,0.000,0.000,625.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34768.349,0.000,5024.107,0.000,1170.429,56376.738,0.000,0.000,0.000,22.526,0.000,0.000,0.000,0.000
0.000,0.000,1768.797,0.000,67.788,2469.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,412.152,0.000,0.000,0.000,2025.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,95.902,7927.547,0.000,0.000,0.000,15.063,0.000,0.000,0.000,0.000
0.000,0.000,6473.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,881.211,75.433,0.000,0.000,229.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,164.912,0.000,0.000,238.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,134.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1436.659,0.000,0.000,0.000,124.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,5916.876,399.267,0.000,0.000,1176.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1879.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,270.107,0.000,0.000,596.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,510.144,763.527,0.000,0.000,3488.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,29607.935,0.000,775.263,31081.492,0.000,0.000,0.000,134.126,0.000,0.000,0.000,70.397
0.000,0.000,17881.190,0.000,303.155,15515.632,0.000,0.000,0.000,71.430,0.000,0.000,0.000,0.000
0.000,0.000,259.351,0.000,0.000,577.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,227.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,142.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68417.752,1547.416,46937.787,109.649,3677.758,89586.867,0.000,0.000,0.000,509.241,0.000,0.000,0.000,0.000
