Mg,Al,Ti,V,Mn,Fe,Cu,Zn,Y,Nb,La,Ce,Zr,Ta
0.000,761.582,3377.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,344.224,0.000,0.000,0.000
0.000,0.000,1414.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,890.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,309.848,41583.631,0.000,0.000,128.726,0.000,0.000,0.000,45.076,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,345.207,0.000,0.000,0.000,0.000,0.000,0.000
0.000,337.323,44070.537,113.654,0.000,0.000,0.000,0.000,0.000,32.700,0.000,0.000,0.000,74.429
0.000,633.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1905.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2378.881,24945.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,133.345,0.000,0.000,0.000
0.000,0.000,186.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.118,0.000,0.000,0.000
0.000,0.000,413.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,6212.427,94014.374,271.403,0.000,644.744,0.000,711.172,0.000,63.929,139.211,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,233.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,13265.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3800.280,26687.209,0.000,0.000,219.104,0.000,0.000,0.000,18.516,0.000,0.000,0.000,0.000
0.000,2453.214,1251.203,0.000,0.000,1374.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,413.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,572.199,0.000,0.000,0.000,359.047,0.000,0.000,0.000,121.610,0.000,0.000,0.000,0.000
0.000,0.000,0.000,439.758,0.000,0.000,645.146,1204.379,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1456.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,928.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1928.129,2785.299,0.000,0.000,978.120,0.000,0.000,0.000,0.000,50.262,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,4069.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,991.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,393.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,873.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,67.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,677.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1062.142,6107.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.551,0.000,0.000,0.000
0.000,518.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2521.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,5343.333,149756.660,278.892,0.000,512.936,372.114,1349.367,0.000,155.256,134.778,0.000,0.000,0.000
0.000,0.000,241.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1037.607,2031.928,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,6542.721,455.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4861.783,227.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,77.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,405.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1185.842,68.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,468.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3163.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2650.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.133,0.000,0.000,0.000
0.000,17373.230,19859.339,0.000,0.000,256.739,0.000,0.000,0.000,16.629,748.168,0.000,0.000,0.000
0.000,559.931,24810.555,0.000,0.000,130.298,0.000,0.000,0.000,0.000,29.571,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,170.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4638.576,164673.687,196.747,0.000,879.269,425.474,931.132,0.000,153.291,282.799,0.000,0.000,138.624
0.000,0.000,65.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,346.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1643.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2798.541,36628.349,119.390,0.000,0.000,0.000,0.000,0.000,17.301,171.907,0.000,0.000,0.000
0.000,1359.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,71.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,479.169,6862.786,0.000,0.000,3175.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2692.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.046,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,354.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,79.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.560,0.000,0.000,0.000
0.000,0.000,406.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,853.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,356.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1529.554,294.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,628.521,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,139.163,0.000,0.000,0.000
0.000,603.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2538.097,0.000,0.000,0.000
0.000,0.000,3242.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,659.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,677.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,167.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2755.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,663.952,36973.033,0.000,0.000,0.000,0.000,481.521,0.000,34.507,0.000,0.000,0.000,0.000
0.000,0.000,404.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,19463.094,68426.860,0.000,0.000,870.069,214.760,0.000,0.000,40.456,199.115,0.000,0.000,0.000
0.000,2188.818,365257.910,889.873,0.000,1066.584,0.000,0.000,0.000,440.187,83.366,0.000,0.000,114.062
0.000,0.000,0.000,0.000,0.000,0.000,1226.210,2645.051,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1806.386,2417.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.654,0.000,0.000,0.000
0.000,0.000,807.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,377.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,3716.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,7108.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,65.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,535.140,4320.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.284,0.000,0.000,0.000
0.000,693.599,58830.759,0.000,0.000,122.368,0.000,430.713,0.000,55.872,26.724,0.000,0.000,75.505
0.000,0.000,36598.345,0.000,0.000,0.000,0.000,0.000,0.000,20.387,0.000,0.000,0.000,0.000
0.000,349.335,6230.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,10299.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2581.179,12.254,0.000,0.000
0.000,0.000,109.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,678.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2103.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1718.340,39560.935,116.261,0.000,0.000,150.678,0.000,0.000,29.966,107.881,0.000,0.000,0.000
0.000,0.000,137.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,340.006,33933.891,0.000,0.000,164.515,0.000,0.000,0.000,14.934,0.000,0.000,0.000,0.000
0.000,1108.274,999.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,268.885,0.000,0.000,0.000
0.000,0.000,93.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2882.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,669.702,1168.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1604.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,131.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3553.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.900,0.000,0.000,0.000
0.000,0.000,7145.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1367.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,137.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,422.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.794,0.000,0.000,0.000
0.000,1896.977,1940.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.856,0.000,0.000,0.000
0.000,0.000,74.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,427.914,90180.357,0.000,0.000,266.281,0.000,0.000,0.000,39.674,0.000,0.000,0.000,0.000
0.000,0.000,534.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1146.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,502.276,0.000,0.000,0.000
0.000,3962.124,12403.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1346.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,833.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.112,0.000,0.000,0.000
0.000,0.000,28045.257,0.000,0.000,0.000,0.000,0.000,0.000,20.341,0.000,0.000,0.000,0.000
0.000,0.000,3953.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
753.243,0.000,289.637,0.000,0.000,194.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,7399.193,31532.856,0.000,0.000,1136.361,0.000,0.000,0.000,0.000,134.755,0.000,0.000,0.000
0.000,0.000,3909.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,6481.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,573.082,37043.152,0.000,0.000,0.000,183.776,0.000,0.000,22.899,25.050,0.000,0.000,0.000
0.000,302.297,0.000,0.000,0.000,1046.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,13172.013,110158.997,0.000,0.000,780.658,0.000,0.000,0.000,98.874,231.003,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,360.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2431.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1810.081,737.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1119.073,154.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.961,0.000,0.000,0.000
0.000,323.638,797.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1892.632,85.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.179,0.000,0.000,0.000
0.000,0.000,34308.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.619,0.000,0.000,0.000,0.000
0.000,4516.677,138576.316,116.762,0.000,485.493,0.000,0.000,0.000,94.876,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,334.056,1281.701,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,134.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,439.287,5238.675,0.000,0.000,140.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,280.956,70.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1035.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,311.881,376.524,0.000,0.000,163.289,0.000,0.000,0.000,0.000,27.147,0.000,0.000,0.000
0.000,0.000,669.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,710.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,362.613,6781.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,941.754,5293.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.489,0.000,0.000,0.000
0.000,328.494,2228.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,87.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,891.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,77.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1160.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,316.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,633.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,88963.475,717.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4821.879,26.634,0.000,0.000
0.000,807.192,112.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,623.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,431.901,0.000,0.000,0.000
0.000,1263.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,6236.950,202865.773,423.301,0.000,723.573,685.182,0.000,0.000,126.107,133.977,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,1368.755,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.491,0.000,0.000,0.000
0.000,9402.107,559.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.473,0.000,0.000,0.000
0.000,745.342,497.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3994.380,186634.170,315.939,0.000,1025.131,656.163,862.825,0.000,133.623,83.485,0.000,0.000,0.000
0.000,25006.050,35679.665,0.000,0.000,205.675,0.000,0.000,0.000,0.000,236.270,0.000,0.000,0.000
670.501,0.000,724.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,10082.456,4422.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,618.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,5089.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,457.305,15899.718,0.000,0.000,415.179,0.000,0.000,0.000,0.000,39.666,0.000,0.000,0.000
0.000,40186.373,18148.534,0.000,0.000,1442.669,0.000,0.000,0.000,0.000,78.408,0.000,0.000,0.000
0.000,13196.677,2298.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,199.882,0.000,0.000,0.000
0.000,660.106,1872.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,396.605,49304.838,0.000,0.000,0.000,0.000,0.000,0.000,46.630,0.000,0.000,0.000,0.000
0.000,0.000,249.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,63.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,23144.674,18712.758,0.000,0.000,1205.580,0.000,0.000,0.000,17.031,79.898,0.000,0.000,0.000
0.000,279.806,461.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,95.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,417.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,519.411,1682.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192.378,0.000,0.000,0.000
0.000,0.000,1280.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.231,0.000,0.000,0.000
0.000,3421.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,285.940,9642.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.451,0.000,0.000,0.000
0.000,612.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2995.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.142,0.000,0.000,0.000
0.000,0.000,556.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1172.541,58378.291,152.928,0.000,212.136,256.807,0.000,0.000,47.782,37.255,0.000,0.000,0.000
0.000,43723.701,3073.375,0.000,0.000,560.899,0.000,0.000,0.000,0.000,1905.378,23.793,0.000,0.000
0.000,0.000,923.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3743.605,926.272,0.000,0.000,239.755,0.000,0.000,0.000,0.000,28.675,0.000,0.000,0.000
0.000,0.000,62.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1179.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,10756.288,22437.671,0.000,0.000,184.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,19432.604,259.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,186.522,0.000,0.000,0.000
0.000,0.000,10903.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,651.417,19546.820,0.000,0.000,0.000,0.000,0.000,0.000,16.519,0.000,0.000,0.000,0.000
0.000,664.143,14424.044,0.000,0.000,0.000,0.000,0.000,0.000,20.165,51.349,0.000,0.000,0.000
0.000,0.000,621.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,82.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,72.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,872.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,3083.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1396.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,12842.062,0.000,0.000,0.000,405.369,0.000,0.000,0.000,0.000,130.304,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,127.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,994.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,627.137,671.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.671,0.000,0.000,0.000
0.000,0.000,13523.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,234.303,0.000,0.000,4729.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,9166.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,22139.102,309485.786,339.592,0.000,294.037,0.000,1597.390,0.000,217.721,192.536,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,1025.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,91.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2925.116,4508.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,355.074,15498.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1091.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,395.838,142.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.678,0.000,0.000,0.000
0.000,506.504,10331.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.641,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.583,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,137.910,0.000,0.000,0.000
0.000,105682.582,3005.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,361.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.491,0.000,0.000,0.000
0.000,296805.407,128453.144,121.455,0.000,837.332,0.000,0.000,0.000,80.036,2484.619,9.849,0.000,79.558
0.000,0.000,0.000,0.000,0.000,0.000,298.872,1056.164,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,314.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2122.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3621.950,247.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,532.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,235.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4217.372,390.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2687.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,232449.645,92058.932,136.623,0.000,1250.222,0.000,0.000,0.000,31.055,16039.151,179.593,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,213.054,522.660,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,26231.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1689.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,6344.990,3545.285,0.000,0.000,352.920,0.000,0.000,0.000,0.000,258.367,0.000,0.000,0.000
0.000,0.000,193.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,183.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2165.782,646.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,50762.858,115.642,0.000,0.000,147.583,0.000,0.000,29.781,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,440.238,0.000,0.000,0.000,0.000,0.000,0.000
0.000,23026.458,94938.779,146.263,0.000,1957.224,0.000,0.000,0.000,100.931,26.684,0.000,0.000,0.000
